InventoryID,ItemNumber,Vendor,OEM,PartDescription,ListPrice,OutrightCosttoPartsSource,ExchangeCost,CoreCharge,ConditionCode,UOM,QTYUOM,StockYN,QOH,LeadTime,CompatibleModels,ManufacturedYear,Usage,InventoryID_2,InventoryID_3,CuryID,Subitem,Warehouse,InventoryID_4,Subitem_2,Warehouse_2,Location,RefNoteID,Attribute,InventoryID_5,Currency,ReplClass,Warehouse_3,LocationID
03064045,03064045,Avante Health Solutions,Siemens,Fan 230V 50HZ 440W 1220CBM/H,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,03064045,20784,USD,0,ADI MAIN,,,,,ff842d8d-906b-e911-8172-ae6f57ba0111,PARTGROUP,03064045,USD,PURCHASE,,
03067915,03067915,Avante Health Solutions,Siemens,CUTOUT 20A 440VAC 3 POL CAR,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,03067915,20709,USD,0,ADI MAIN,,,,,42e72c87-906b-e911-8172-ae6f57ba0111,PARTGROUP,03067915,USD,PURCHASE,,
03068046,03068046,Avante Health Solutions,Siemens,50KT 2P=S AUFRASTBAR,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,03068046,20646,USD,0,ADI MAIN,,,,,f1db377b-906b-e911-8172-ae6f57ba0111,PARTGROUP,03068046,USD,PURCHASE,,
03070315,03070315,Avante Health Solutions,Siemens,Patch Cable Cat5 1.5m Crossover,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,03070315,63054,USD,0,ADI MAIN,,,,,21ae0d5c-3264-ea11-817b-a9605c8569c6,PARTGROUP,03070315,USD,PURCHASE,,
03072410,03072410,Avante Health Solutions,Siemens,Motor Overload SW2,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,03072410,20982,USD,0,ADI MAIN,,,,,d0b12799-906b-e911-8172-ae6f57ba0111,PARTGROUP,03072410,USD,PURCHASE,,
03073442,03073442,Avante Health Solutions,Siemens,CNTRL TRANFO 230V/24V 100/305VA,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,03073442,20684,USD,0,ADI MAIN,,,,,db153181-906b-e911-8172-ae6f57ba0111,PARTGROUP,03073442,USD,PURCHASE,,
03078557,03078557,Avante Health Solutions,Siemens,NH FUSE 80A gG 500V,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,03078557,20986,USD,0,ADI MAIN,,,,,fdb12799-906b-e911-8172-ae6f57ba0111,PARTGROUP,03078557,USD,PURCHASE,,
03079308,03079308,Avante Health Solutions,Siemens,AUX SWITCH,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,03079308,20127,USD,0,ADI MAIN,,,,,23035a2d-906b-e911-8172-ae6f57ba0111,PARTGROUP,03079308,USD,PURCHASE,,
01192132,01192132,Avante Health Solutions,Siemens,SPACER 380 E,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,1.000000,1-5 Days,,,,01192132,20554,USD,0,ADI MAIN,01192132,0,ADI MAIN,G22,1125366f-906b-e911-8172-ae6f57ba0111,PARTGROUP,01192132,USD,PURCHASE,ADI MAIN,G22
01625933,01625933,Avante Health Solutions,Siemens,TILT SENSOR,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,1.000000,1-5 Days,,,,01625933,21126,USD,0,ADI MAIN,01625933,0,ADI MAIN,M53,75d633a5-906b-e911-8172-ae6f57ba0111,PARTGROUP,01625933,USD,PURCHASE,ADI MAIN,M53
01768535,01768535,Avante Health Solutions,Siemens,Conv. AC-DC,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,01768535,20206,USD,0,ADI MAIN,,,,,db4a4f39-906b-e911-8172-ae6f57ba0111,PARTGROUP,01768535,USD,PURCHASE,,
02048650,02048650,Avante Health Solutions,Siemens,CANDU PASTE BERULUB,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,02048650,20159,USD,0,ADI MAIN,,,,,e6c05433-906b-e911-8172-ae6f57ba0111,PARTGROUP,02048650,USD,PURCHASE,,
02795677,02795677,Avante Health Solutions,Siemens,D301 Power Supply Bd.,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,02795677,20236,USD,0,ADI MAIN,,,,,50384c3f-906b-e911-8172-ae6f57ba0111,PARTGROUP,02795677,USD,PURCHASE,,
02797509,02797509,Avante Health Solutions,Siemens,HV TRANSFORMER PLIS-A E P300,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,02797509,20340,USD,0,ADI MAIN,,,,,b32b4251-906b-e911-8172-ae6f57ba0111,PARTGROUP,02797509,USD,PURCHASE,,
030-0887-005,030-0887-005,Avante Health Solutions,GE,IP30 Board Assembly,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,030-0887-005,138883,USD,0,ADI MAIN,,,,,53eb60a7-5a87-eb11-8174-12e75f4d5d6d,PARTGROUP,030-0887-005,USD,PURCHASE,,
030-0938-003 REV Z,030-0938-003 REV Z,Avante Health Solutions,GE,Octane Graphics Card,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,030-0938-003 REV Z,63044,USD,0,ADI MAIN,,,,,eec00e56-3264-ea11-817b-a9605c8569c6,PARTGROUP,030-0938-003 REV Z,USD,PURCHASE,,
030-1155-002,030-1155-002,Avante Health Solutions,GE,PCI IOC3 Ethernet Board (Inside Octane PCI Card Cage),Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,030-1155-002,63045,USD,0,ADI MAIN,,,,,01c10e56-3264-ea11-817b-a9605c8569c6,PARTGROUP,030-1155-002,USD,PURCHASE,,
030-1647-001,030-1647-001,Avante Health Solutions,GE,Octane System Module,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,030-1647-001,63046,USD,0,ADI MAIN,,,,,15c10e56-3264-ea11-817b-a9605c8569c6,PARTGROUP,030-1647-001,USD,PURCHASE,,
03056744,03056744,Avante Health Solutions,Siemens,24 250V 16A SCHWARZ=D=,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,03056744,20643,USD,0,ADI MAIN,,,,,d0db377b-906b-e911-8172-ae6f57ba0111,PARTGROUP,03056744,USD,PURCHASE,,
03057809,03057809,Avante Health Solutions,Siemens,SIGNAL LAMP,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,03057809,21084,USD,0,ADI MAIN,,,,,9f5a3c9f-906b-e911-8172-ae6f57ba0111,PARTGROUP,03057809,USD,PURCHASE,,
03062858,03062858,Avante Health Solutions,Siemens,Noise Filter 25A 230V 2302,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,03062858,63051,USD,0,ADI MAIN,,,,,e8ad0d5c-3264-ea11-817b-a9605c8569c6,PARTGROUP,03062858,USD,PURCHASE,,
00-901559-01,00-901559-01,Avante Health Solutions,GE,Archnet Cable,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,00-901559-01,63023,USD,0,ADI MAIN,,,,,59bf0e56-3264-ea11-817b-a9605c8569c6,PARTGROUP,00-901559-01,USD,PURCHASE,,
00-902272-04,00-902272-04,Avante Health Solutions,GE,HV Standard Motor Drive HV Cable,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,00-902272-04,63027,USD,0,ADI MAIN,,,,,a6bf0e56-3264-ea11-817b-a9605c8569c6,PARTGROUP,00-902272-04,USD,PURCHASE,,
01099832,01099832,Avante Health Solutions,Siemens,Pulse Counter,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,01099832,125826,USD,0,ADI MAIN,,,,,2b4e5b64-2221-eb11-8183-1296c0afa970,PARTGROUP,01099832,USD,PURCHASE,,
01193429,01193429,Avante Health Solutions,,Bellows,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,01193429,162969,USD,0,ADI MAIN,,,,,7ebe23dd-e44c-ee11-834f-121089124341,PARTGROUP,01193429,USD,PURCHASE,,
02793771,02793771,Avante Health Solutions,Siemens,Footswitch,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,3.000000,1-5 Days,,,,02793771,20800,USD,0,ADI MAIN,02793771,0,ADI MAIN,M37,b1852d8d-906b-e911-8172-ae6f57ba0111,PARTGROUP,02793771,USD,PURCHASE,ADI MAIN,M37
02795016,02795016,Avante Health Solutions,Siemens,INVERTER ASSEMBLY GROUP E 02 COMPLETE,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,02795016,20348,USD,0,ADI MAIN,,,,,0e2c4251-906b-e911-8172-ae6f57ba0111,PARTGROUP,02795016,USD,PURCHASE,,
02795164,02795164,Avante Health Solutions,Siemens,ASSEMBLY GROUP M1 (UZ) E 03,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,02795164,20123,USD,0,ADI MAIN,,,,,f7025a2d-906b-e911-8172-ae6f57ba0111,PARTGROUP,02795164,USD,PURCHASE,,
03061426,03061426,Avante Health Solutions,Siemens,Switch Plate,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,03061426,125562,USD,0,ADI MAIN,,,,,e12196e8-0b10-eb11-8183-1296c0afa970,PARTGROUP,03061426,USD,PURCHASE,,
03064045-N,03064045-N,Avante Health Solutions,Siemens,Fan 230V 50HZ 440W 1220CBM/H,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,03064045-N,154097,USD,0,ADI MAIN,,,,,520a2e18-96c1-ec11-8181-12e75f4d5d6d,PARTGROUP,03064045-N,USD,PURCHASE,,
03064474,03064474,Avante Health Solutions,Siemens,SPEAKER,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,03064474,21098,USD,0,ADI MAIN,,,,,40d533a5-906b-e911-8172-ae6f57ba0111,PARTGROUP,03064474,USD,PURCHASE,,
03068079,03068079,Avante Health Solutions,Siemens,MOTOR OVERLAY SW,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,03068079,20980,USD,0,ADI MAIN,,,,,bab12799-906b-e911-8172-ae6f57ba0111,PARTGROUP,03068079,USD,PURCHASE,,
03069861,03069861,Avante Health Solutions,Siemens,"Time Relay Set 24/230V 3a, K2",Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,03069861,20599,USD,0,ADI MAIN,,,,,80353a75-906b-e911-8172-ae6f57ba0111,PARTGROUP,03069861,USD,PURCHASE,,
03072386,03072386,Avante Health Solutions,Siemens,Contact 24 VAC K2,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,03072386,63055,USD,0,ADI MAIN,,,,,34ae0d5c-3264-ea11-817b-a9605c8569c6,PARTGROUP,03072386,USD,PURCHASE,,
03084464,03084464,Avante Health Solutions,Siemens,FUNCTION MODUL CAN BUS CM CAN1,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,6.000000,1-5 Days,,,,03084464,20816,USD,0,ADI MAIN,03084464,0,ADI MAIN,M9,62862d8d-906b-e911-8172-ae6f57ba0111,PARTGROUP,03084464,USD,PURCHASE,ADI MAIN,M9
03084969,03084969,Avante Health Solutions,Siemens,RC ELEM FILTER FUER,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,03084969,20493,USD,0,ADI MAIN,,,,,f6814163-906b-e911-8172-ae6f57ba0111,PARTGROUP,03084969,USD,PURCHASE,,
03085131,03085131,Avante Health Solutions,Siemens,OVERCURR RELAY 1U 3-500MA 2-240V,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,4.000000,1-5 Days,,,,03085131,21002,USD,0,ADI MAIN,03085131,0,ADI MAIN,Q33,abb22799-906b-e911-8172-ae6f57ba0111,PARTGROUP,03085131,USD,PURCHASE,ADI MAIN,Q33
03085305,03085305,Avante Health Solutions,Siemens,AC-DC 230VAC 24V/3.8A 91W,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,2.000000,1-5 Days,,,,03085305,20099,USD,0,ADI MAIN,03085305,0,ADI MAIN,L62,ef015a2d-906b-e911-8172-ae6f57ba0111,PARTGROUP,03085305,USD,PURCHASE,ADI MAIN,L62
030900875,030900875,Avante Health Solutions,Siemens,AUX SW BL 3RH1921 1S,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,030900875,20663,USD,0,ADI MAIN,,,,,f2143181-906b-e911-8172-ae6f57ba0111,PARTGROUP,030900875,USD,PURCHASE,,
03090891,03090891,Avante Health Solutions,Siemens,LOGIC MODULE LOGO 12/24 RCO,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,03090891,20932,USD,0,ADI MAIN,,,,,a7af2799-906b-e911-8172-ae6f57ba0111,PARTGROUP,03090891,USD,PURCHASE,,
03094315,03094315,Avante Health Solutions,Siemens,N CUTOUT,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,03094315,20428,USD,0,ADI MAIN,,,,,864b3a5d-906b-e911-8172-ae6f57ba0111,PARTGROUP,03094315,USD,PURCHASE,,
03096252,03096252,Avante Health Solutions,Siemens,COUPLER 24V AC/DC,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,03096252,20213,USD,0,ADI MAIN,,,,,284b4f39-906b-e911-8172-ae6f57ba0111,PARTGROUP,03096252,USD,PURCHASE,,
03099637,03099637,Avante Health Solutions,Siemens,ISOLATION AMPLIFI OTV-VGA,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,2.000000,1-5 Days,,,,03099637,20349,USD,0,ADI MAIN,03099637,0,ADI MAIN,K62,192c4251-906b-e911-8172-ae6f57ba0111,PARTGROUP,03099637,USD,PURCHASE,ADI MAIN,K62
03104775,03104775,Avante Health Solutions,Siemens,ROCKER SW 25 250V 16A SW,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,1.000000,1-5 Days,,,,03104775,21066,USD,0,ADI MAIN,03104775,0,ADI MAIN,M24,da593c9f-906b-e911-8172-ae6f57ba0111,PARTGROUP,03104775,USD,PURCHASE,ADI MAIN,M24
03158300,03158300,Avante Health Solutions,Siemens,METALOXIDE VARIST B40K550,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,03158300,20964,USD,0,ADI MAIN,,,,,08b12799-906b-e911-8172-ae6f57ba0111,PARTGROUP,03158300,USD,PURCHASE,,
0375834,0375834,Avante Health Solutions,Siemens,Distributor,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,0375834,63064,USD,0,ADI MAIN,,,,,efae0d5c-3264-ea11-817b-a9605c8569c6,PARTGROUP,0375834,USD,PURCHASE,,
0380991,0380991,Avante Health Solutions,,LCD MONITOR,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,0380991,151430,USD,0,ADI MAIN,,,,,ce9ff2c6-5288-ec11-817e-12e75f4d5d6d,PARTGROUP,0380991,USD,PURCHASE,,
03074838,03074838,Avante Health Solutions,Siemens,AC-DC POWER SUPPLY for the COLLIMATOR,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,3.000000,1-5 Days,,,,03074838,20102,USD,0,ADI MAIN,03074838,0,ADI MAIN,K87,10025a2d-906b-e911-8172-ae6f57ba0111,PARTGROUP,03074838,USD,PURCHASE,ADI MAIN,K87
03077088,03077088,Avante Health Solutions,Siemens,AC-DC IN 85-265V OUT,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,10.000000,1-5 Days,,,,03077088,20101,USD,0,ADI MAIN,03077088,0,ADI MAIN,K4,05025a2d-906b-e911-8172-ae6f57ba0111,PARTGROUP,03077088,USD,PURCHASE,ADI MAIN,K4
03080991,03080991,Avante Health Solutions,Siemens,"Color Monitor 18""",Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,03080991,20537,USD,0,ADI MAIN,,,,,5624366f-906b-e911-8172-ae6f57ba0111,PARTGROUP,03080991,USD,PURCHASE,,
03085032,03085032,Avante Health Solutions,Siemens,Emuiator PS2,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,03085032,63057,USD,0,ADI MAIN,,,,,68ae0d5c-3264-ea11-817b-a9605c8569c6,PARTGROUP,03085032,USD,PURCHASE,,
03085115,03085115,Avante Health Solutions,Siemens,Over Current Relay F98,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,4.000000,1-5 Days,,,,03085115,21004,USD,0,ADI MAIN,03085115,0,ADI MAIN,Q49,c1b22799-906b-e911-8172-ae6f57ba0111,PARTGROUP,03085115,USD,PURCHASE,ADI MAIN,Q49
03086956,03086956,Avante Health Solutions,Siemens,TIME RELAY SET,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,03086956,20597,USD,0,ADI MAIN,,,,,6a353a75-906b-e911-8172-ae6f57ba0111,PARTGROUP,03086956,USD,PURCHASE,,
03089208,03089208,Avante Health Solutions,Siemens,LICENSE KEY,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,03089208,20368,USD,0,ADI MAIN,,,,,eb2c4251-906b-e911-8172-ae6f57ba0111,PARTGROUP,03089208,USD,PURCHASE,,
03090255,03090255,Avante Health Solutions,Siemens,RC ELEMENT,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,03090255,20494,USD,0,ADI MAIN,,,,,01824163-906b-e911-8172-ae6f57ba0111,PARTGROUP,03090255,USD,PURCHASE,,
03090909,03090909,Avante Health Solutions,Siemens,LOGIC MODULE LOGO DM8 12/24R,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,03090909,20934,USD,0,ADI MAIN,,,,,bdaf2799-906b-e911-8172-ae6f57ba0111,PARTGROUP,03090909,USD,PURCHASE,,
03094539,03094539,Avante Health Solutions,Siemens,TRANSFORMER 400V/23.5V/230V 360VA,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,1.000000,1-5 Days,,,,03094539,20612,USD,0,ADI MAIN,03094539,0,ADI MAIN,K34,0f363a75-906b-e911-8172-ae6f57ba0111,PARTGROUP,03094539,USD,PURCHASE,ADI MAIN,K34
03099975,03099975,Avante Health Solutions,Siemens,"MONITOR BW 18"" LCD",Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,03099975,20411,USD,0,ADI MAIN,,,,,fd8d4157-906b-e911-8172-ae6f57ba0111,PARTGROUP,03099975,USD,PURCHASE,,
0326020.HXP-N,0326020.HXP-N,Avante Health Solutions,GE,"20a, 250v, 3ab, Slo-Blo Fuse",Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,23.000000,1-5 Days,,,,0326020.HXP-N,157398,USD,0,ADI MAIN,0326020.HXP-N,0,ADI MAIN,L38,e0c3a178-7f33-ed11-8186-12e75f4d5d6d,PARTGROUP,0326020.HXP-N,USD,PURCHASE,ADI MAIN,L38
03811424,03811424,Avante Health Solutions,Siemens,Lightmarker 270mm Cable,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,03811424,63067,USD,0,ADI MAIN,,,,,29af0d5c-3264-ea11-817b-a9605c8569c6,PARTGROUP,03811424,USD,PURCHASE,,
00.035.017,00.035.017,Avante Health Solutions,ULTRASONIX,Ultrasonix L14-5/38mm Linear Array Transducer,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,00.035.017,76380,USD,0,AUW MAIN,,,,,f78302a2-6868-ea11-817c-8cbf77a7ab76,PARTGROUP,00.035.017,USD,PURCHASE,,
00-00312,00-00312,Avante Health Solutions,Philips,Icron Rover 2850 - 2 Port USB 1.1 CAT5e Extender (280 ft) - Line Powered,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,00-00312,158064,USD,0,ADI MAIN,,,,,12c72a2b-df48-ed11-8188-12e75f4d5d6d,PARTGROUP,00-00312,USD,PURCHASE,,
0012-00-1622-01,0012-00-1622-01,Avante Health Solutions,,Datascope Spectrum OR Fan W/ Cable Assembly 9.89 Cfm,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,0012-00-1622-01,68226,USD,0,ADI MAIN,,,,,4c160311-6864-ea11-817b-a9605c8569c6,PARTGROUP,0012-00-1622-01,USD,PURCHASE,,
00-376981-01,00-376981-01,Avante Health Solutions,GE,SHAFT TILLER UPPER STEERING 9600,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,00-376981-01,62912,USD,0,ADI MAIN,,,,,26e2064a-3264-ea11-817b-a9605c8569c6,PARTGROUP,00-376981-01,USD,PURCHASE,,
00691987,00691987,Avante Health Solutions,Siemens,KEYBOARD,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,00691987,20360,USD,0,ADI MAIN,,,,,922c4251-906b-e911-8172-ae6f57ba0111,PARTGROUP,00691987,USD,PURCHASE,,
00-876980-01,00-876980-01,Avante Health Solutions,GE,Handle Brake Wig-Wag,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,00-876980-01,62926,USD,0,ADI MAIN,,,,,30e3064a-3264-ea11-817b-a9605c8569c6,PARTGROUP,00-876980-01,USD,PURCHASE,,
00-877030-01,00-877030-01,Avante Health Solutions,OEC,Collimator,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,00-877030-01,137696,USD,0,ADI MAIN,,,,,6b70f525-c75c-eb11-8172-12e75f4d5d6d,PARTGROUP,00-877030-01,USD,PURCHASE,,
00-879021-02,00-879021-02,Avante Health Solutions,GE,POWER/SIGNAL INTERFACE,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,00-879021-02,62934,USD,0,ADI MAIN,,,,,c8e3064a-3264-ea11-817b-a9605c8569c6,PARTGROUP,00-879021-02,USD,PURCHASE,,
00-879186-02,00-879186-02,Avante Health Solutions,GE,"PCB ASM, EXTERNAL INTERFACE 9800",Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,00-879186-02,62939,USD,0,ADI MAIN,,,,,27e4064a-3264-ea11-817b-a9605c8569c6,PARTGROUP,00-879186-02,USD,PURCHASE,,
00-879225-01,00-879225-01,Avante Health Solutions,GE,PCB Bracket,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,00-879225-01,62940,USD,0,ADI MAIN,,,,,3ae4064a-3264-ea11-817b-a9605c8569c6,PARTGROUP,00-879225-01,USD,PURCHASE,,
00-879501-01,00-879501-01,Avante Health Solutions,GE,Cine 2-Disk Backplane PCB,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,00-879501-01,62952,USD,0,ADI MAIN,,,,,1fe5064a-3264-ea11-817b-a9605c8569c6,PARTGROUP,00-879501-01,USD,PURCHASE,,
00-879722-01,00-879722-01,Avante Health Solutions,GE,Filament Driver 9800 Assy,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,00-879722-01,62955,USD,0,ADI MAIN,,,,,58e5064a-3264-ea11-817b-a9605c8569c6,PARTGROUP,00-879722-01,USD,PURCHASE,,
00-880889-02,00-880889-02,Avante Health Solutions,GE,REAR WHEEL ASSY,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,00-880889-02,62967,USD,0,ADI MAIN,,,,,798c0950-3264-ea11-817b-a9605c8569c6,PARTGROUP,00-880889-02,USD,PURCHASE,,
00-881195-03,00-881195-03,Avante Health Solutions,GE,Temp Probe Kit,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,00-881195-03,62971,USD,0,ADI MAIN,,,,,c58c0950-3264-ea11-817b-a9605c8569c6,PARTGROUP,00-881195-03,USD,PURCHASE,,
00-882671-02,00-882671-02,Avante Health Solutions,GE,ASM Tungsten Leaf Collimator,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,00-882671-02,62979,USD,0,ADI MAIN,,,,,5e8d0950-3264-ea11-817b-a9605c8569c6,PARTGROUP,00-882671-02,USD,PURCHASE,,
